trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
213,1,1101.699999988079,50,10850,12,4.762,0.15,7.839,0,0,1
214,0,1749.9000000357628,100,10850,4,5.813,0.05,5.522,0,0,1
215,1,1182.7000000476837,50,10900,20,3.44,0.25,4.927,0,0,1
216,1,979.2000000476837,0,10900,12,4.163,0.15,5.072,0,0,1
217,1,819.3000000119209,0,10900,20,3.134,0.25,3.891,0,0,1
218,1,616.6000000238419,100,11000,20,2.412,0.25,2.162,0,0,1
219,1,1935.2999999523163,100,11100,4,6.389,0.05,8.282,0,0,1
220,1,828.8999999761581,100,11200,20,2.952,0.25,3.37,0,0,1
221,1,1327.5,0,11200,4,5.977,0.05,6.2,0,0,1
222,1,807,0,11200,12,3.883,0.15,4.127,0,0,1
223,1,855.5,100,11300,12,4.217,0.15,5.279,0,0,1
224,1,1580.5,50,11350,4,5.586,0.05,4.703,0,0,1
225,1,708.9000000357628,50,11400,20,2.976,0.25,3.435,0,0,1
226,1,1323.199999988079,0,11400,4,5.379,0.05,4.063,0,0,1
227,1,868.6999999880791,0,11400,20,3.232,0.25,4.199,0,0,1
228,1,1609.3999999761581,50,11450,20,2.285,0.25,1.936,0,0,1
229,1,658.2000000476837,0,11450,20,3.081,0.25,3.73,0,0,1
230,1,963.8000000119209,100,11550,12,4.048,0.15,4.663,0,0,1
231,1,1447.199999988079,50,11600,4,6.051,0.05,6.529,0,0,1
232,1,755.9000000357628,50,11650,20,3.115,0.25,3.832,0,0,1
233,1,707.4000000357628,0,11650,20,2.795,0.25,2.97,0,0,1
234,1,1509.699999988079,100,11750,4,5.879,0.05,5.783,0,0,1
235,1,885.1000000238419,0,11750,20,2.927,0.25,3.303,0,0,1
236,1,828.1000000238419,0,11750,20,2.114,0.25,1.665,0,0,1
237,1,795.2000000476837,50,11800,20,2.737,0.25,2.834,0,0,1
238,1,1755,50,11850,4,5.517,0.05,4.48,0,0,1
239,1,1321.3999999761581,50,11900,4,5.744,0.05,5.261,0,0,1
240,1,1844.4000000357628,50,11950,4,5.769,0.05,5.352,0,0,1
241,1,1242.800000011921,0,11950,4,6.033,0.05,6.448,0,0,1
242,1,779.1000000238419,100,12050,20,3.159,0.25,3.967,0,0,1
243,1,1564,0,12050,4,5.313,0.05,3.874,0,0,1
244,1,1142.1000000238419,50,12100,4,5.897,0.05,5.858,0,0,1
245,1,1085.5,0,12100,20,2.277,0.25,1.923,0,0,1
246,1,1119.199999988079,50,12150,12,4.627,0.15,7.111,0,0,1
247,1,2320.099999964237,100,12250,4,5.591,0.05,4.721,0,0,1
248,1,2435.699999988079,50,12300,4,5.778,0.05,5.387,0,0,1
249,1,2962.400000035763,50,12350,4,5.625,0.05,4.837,0,0,1
250,1,1021.8000000119209,0,12350,20,3.36,0.25,4.633,0,0,1
251,1,1294.199999988079,50,12400,4,6.345,0.05,8.03,0,0,1
252,1,845.1999999880791,100,12500,20,2.372,0.25,2.089,0,0,1
253,1,928.5999999642372,100,12600,12,4.317,0.15,5.679,0,0,1
254,1,855.8000000119209,0,12600,20,3.324,0.25,4.506,0,0,1
255,1,1762.2999999523163,100,12700,4,6.253,0.05,7.528,0,0,1
256,1,882.6999999880791,100,12800,12,4.612,0.15,7.036,0,0,1
257,1,621.1999999880791,100,12900,20,2.451,0.25,2.235,0,0,1
258,1,1329,100,13000,4,5.295,0.05,3.826,0,0,1
259,1,1049.0999999642372,50,13050,4,5.961,0.05,6.128,0,0,1
260,1,811.5,0,13050,12,4.05,0.15,4.671,0,0,1
261,1,805.5,50,13100,20,2.754,0.25,2.872,0,0,1
262,1,683.7000000476837,50,13150,20,2.865,0.25,3.142,0,0,1
263,1,1199.7000000476837,100,13250,4,5.598,0.05,4.743,0,0,1
264,1,1136.4000000357628,50,13300,4,5.907,0.05,5.901,0,0,1
265,1,740.6000000238419,0,13300,12,3.902,0.15,4.184,0,0,1
266,0,2123.100000023842,100,13300,4,5.195,0.05,3.562,0,0,1
267,1,891.8000000119209,50,13350,20,2.475,0.25,2.28,0,0,1
268,1,713.7000000476837,50,13400,20,2.311,0.25,1.982,0,0,1
269,1,1548.3999999761581,100,13500,4,5.789,0.05,5.428,0,0,1
270,1,1528.2999999523163,50,13550,4,5.73,0.05,5.209,0,0,1
271,1,1763.5999999642372,0,13550,4,5.176,0.05,3.515,0,0,1
272,1,1028,0,13550,20,2.905,0.25,3.246,0,0,1
273,0,1534.3999999761581,50,13550,4,5.708,0.05,5.129,0,0,1
274,1,1389.5999999642372,100,13650,4,6.226,0.05,7.384,0,0,1
275,1,750.5,0,13650,20,2.452,0.25,2.236,0,0,1
276,1,1729.0999999642372,0,13650,4,6.135,0.05,6.928,0,0,1
277,1,1361.800000011921,50,13700,4,6.245,0.05,7.485,0,0,1
278,1,965.3999999761581,50,13750,20,2.818,0.25,3.027,0,0,1
279,1,771.3000000119209,100,13850,20,3.426,0.25,4.873,0,0,1
280,1,1171.5,0,13850,12,3.907,0.15,4.202,0,0,1
281,1,1077.699999988079,50,13900,4,5.278,0.05,3.781,0,0,1
282,1,1315.300000011921,50,13950,20,2.436,0.25,2.206,0,0,1
283,1,1735,100,14050,4,5.958,0.05,6.116,0,0,1
284,1,941.6000000238419,100,14150,20,3.029,0.25,3.582,0,0,1
285,1,2744.400000035763,50,14200,4,5.39,0.05,4.092,0,0,1
286,1,1241.7000000476837,50,14250,4,5.121,0.05,3.38,0,0,1
287,1,971.9000000357628,100,14350,12,3.727,0.15,3.674,0,0,1
288,1,915.7999999523163,0,14350,12,4.009,0.15,4.531,0,0,1
289,1,903.0999999642372,100,14450,20,2.636,0.25,2.608,0,0,1
290,1,952.9000000357628,100,14550,12,4.791,0.15,8.007,0,0,1
291,1,1205.3999999761581,50,14600,4,5.47,0.05,4.331,0,0,1
292,1,1405.5,50,14650,4,6.372,0.05,8.184,0,0,1
293,1,1618.6000000238419,0,14650,4,5.265,0.05,3.745,0,0,1
294,1,1636.699999988079,100,14750,4,5.923,0.05,5.969,0,0,1
295,1,1406,0,14750,4,5.001,0.05,3.103,0,0,1
296,1,752.0999999642372,0,14750,20,2.287,0.25,1.941,0,0,1
297,1,830.1999999880791,100,14850,12,4.872,0.15,8.484,0,0,1
298,1,1280.699999988079,100,14950,4,5.968,0.05,6.16,0,0,1
