trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
72,1,1307.6999999284744,50,2500,25,2.333,0.25,2.019,0,0,1
73,1,1287.5,0,2500,5,5.612,0.05,4.792,0,0,1
74,0,1723.3000000715256,0,2500,5,6.308,0.05,7.822,0,0,1
75,1,1507.6999999284744,50,2550,25,2.942,0.25,3.342,0,0,1
76,1,1139.7999999523163,50,2600,25,3.282,0.25,4.365,0,0,1
77,0,1581.4000000953674,50,2600,5,5.639,0.05,4.884,0,0,1
78,0,1677.6000000238419,0,2600,5,5.94,0.05,6.039,0,0,1
79,0,1718.1000000238419,50,2600,5,6.357,0.05,8.095,0,0,1
80,0,2139.600000023842,0,2600,5,6.418,0.05,8.451,0,0,1
81,0,675.3999999761581,50,2600,25,2.171,0.25,1.751,0,1,1
81,1,1453.6000000238419,50,2650,25,2.171,0.25,1.751,0,0,1
82,1,1497.5,50,2700,25,2.703,0.25,2.756,0,0,1
83,1,2829.7999999523163,50,2750,15,3.61,0.15,3.363,0,0,1
84,0,2978.2999999523163,50,2750,5,5.286,0.05,3.802,0,0,1
85,1,1544.7000000476837,50,2800,25,3.017,0.25,3.547,0,0,1
86,1,1432.8999999761581,0,2800,25,3.418,0.25,4.843,0,0,1
87,0,3004.899999976158,50,2800,5,6.433,0.05,8.538,1,0,1
87,1,1928.2000000476837,50,2850,5,6.433,0.05,8.538,0,0,1
88,1,1339.2000000476837,50,2900,25,2.969,0.25,3.416,0,0,1
89,0,2249,0,2900,5,6.394,0.05,8.309,0,1,1
89,0,2730.5999999046326,0,2900,5,6.394,0.05,8.309,0,0,1
90,1,2870.399999976158,100,3000,5,6.172,0.05,7.11,0,0,1
91,0,2673.5,50,3000,5,6.107,0.05,6.793,0,0,1
92,0,3003.100000023842,50,3000,5,6.433,0.05,8.541,1,0,1
92,0,2798.399999976158,50,3000,5,6.433,0.05,8.541,0,0,1
93,0,2969.399999976158,50,3000,5,5.866,0.05,5.731,0,0,1
94,1,2397.899999976158,100,3100,25,2.026,0.25,1.536,0,0,1
95,1,1370.3999999761581,100,3200,25,2.321,0.25,1.998,0,0,1
96,0,1865,0,3200,25,3.167,0.25,3.991,0,0,1
97,1,1833.2999999523163,50,3250,5,5.34,0.05,3.951,0,0,1
98,0,2650.100000023842,50,3250,5,6.231,0.05,7.409,0,0,1
99,1,1550,0,3250,25,3.433,0.25,4.902,0,0,1
100,0,2645.100000023842,0,3250,5,5.786,0.05,5.418,0,0,1
101,0,2192,50,3250,5,6.011,0.05,6.348,0,0,1
102,0,2241.100000023842,100,3250,5,6.281,0.05,7.676,0,0,1
103,1,2380.5,0,3250,5,5.132,0.05,3.407,0,0,1
104,0,2406.5,0,3250,5,5.098,0.05,3.325,0,0,1
105,1,1153.8000000715256,50,3300,15,4.029,0.15,4.596,0,0,1
106,1,2839.7999999523163,0,3300,5,6.352,0.05,8.066,0,0,1
107,1,1718.7000000476837,0,3300,15,4.48,0.15,6.393,0,0,1
108,1,2212.7999999523163,50,3350,15,4.047,0.15,4.66,0,0,1
109,1,1426.2000000476837,50,3400,25,2.678,0.25,2.7,0,0,1
110,1,1683.8000000715256,100,3500,25,2.759,0.25,2.886,0,0,1
111,1,1542.8000000715256,100,3600,25,2.516,0.25,2.36,0,0,1
112,0,1804,0,3600,5,5.991,0.05,6.261,0,0,1
113,0,3005.100000023842,50,3600,5,5.036,0.05,3.18,1,0,1
113,0,3002.8000000715256,50,3600,5,5.036,0.05,3.18,1,0,1
113,1,2756.899999976158,50,3650,5,5.036,0.05,3.18,0,0,1
114,1,1534.6999999284744,50,3700,25,2.536,0.25,2.4,0,0,1
115,1,2148.100000023842,50,3750,5,5.859,0.05,5.705,0,0,1
116,0,2541.8000000715256,100,3750,5,5.557,0.05,4.607,0,0,1
117,0,2078.2000000476837,0,3750,15,3.592,0.15,3.317,0,0,1
118,1,2294.100000023842,50,3800,15,4.236,0.15,5.352,0,0,1
119,0,1638,100,3800,5,5.69,0.05,5.064,0,0,1
120,1,1589.3999999761581,100,3900,5,5.33,0.05,3.922,0,0,1
121,0,2953,0,3900,5,5.802,0.05,5.478,0,0,1
122,0,2971.1999999284744,50,3900,5,5.885,0.05,5.808,0,0,1
123,0,3001.8000000715256,100,3900,5,6.001,0.05,6.304,1,0,1
123,0,3002.8000000715256,100,3900,5,6.001,0.05,6.304,1,0,1
123,0,2018.2999999523163,100,3900,5,6.001,0.05,6.304,0,0,1
124,0,3000.399999976158,50,3900,15,4.877,0.15,8.517,1,0,1
124,1,2361,50,3950,15,4.877,0.15,8.517,0,0,1
125,1,1906.1000000238419,100,4050,25,2.89,0.25,3.206,0,0,1
126,1,1970.4000000953674,100,4150,15,4.798,0.15,8.046,0,0,1
127,0,1959.5,100,4150,5,5.522,0.05,4.496,0,0,1
128,1,1691.2999999523163,100,4250,15,3.545,0.15,3.202,0,0,1
129,1,1989.3000000715256,50,4300,5,5.401,0.05,4.126,0,0,1
130,0,2031.7999999523163,50,4300,5,5.507,0.05,4.448,0,0,1
131,0,3003,100,4300,5,6.385,0.05,8.259,1,0,1
131,1,2505.8000000715256,100,4400,5,6.385,0.05,8.259,0,0,1
132,1,2046.3000000715256,100,4500,5,6.014,0.05,6.363,0,0,1
133,1,1186.6999999284744,100,4600,25,2.675,0.25,2.693,0,0,1
134,1,2502.899999976158,50,4650,5,5.148,0.05,3.446,0,0,1
135,0,3004.7000000476837,100,4650,15,4.644,0.15,7.201,1,0,1
135,1,2069.1999999284744,100,4750,15,4.644,0.15,7.201,0,0,1
136,0,3005.100000023842,50,4750,5,5.636,0.05,4.873,1,0,1
136,0,2271.7999999523163,50,4750,5,5.636,0.05,4.873,0,0,1
137,1,2875.2000000476837,100,4850,5,5.396,0.05,4.111,0,0,1
138,0,1855.7000000476837,0,4850,5,5.447,0.05,4.263,0,0,1
139,0,3006.2000000476837,100,4850,5,6.136,0.05,6.932,1,0,1
139,0,3002.8000000715256,100,4850,5,6.136,0.05,6.932,1,0,1
139,1,2683.600000023842,100,4950,5,6.136,0.05,6.932,0,0,1
140,0,2210.1999999284744,0,4950,5,5.754,0.05,5.298,0,0,1
141,0,2115.3000000715256,50,4950,5,6.446,0.05,8.616,0,0,1
142,1,1463.6000000238419,50,5000,25,2.808,0.25,3.003,0,0,1
143,1,1611,100,5100,25,2.676,0.25,2.695,0,0,1
144,1,1916.5,50,5150,15,3.603,0.15,3.346,0,0,1
145,1,1307.1999999284744,100,5250,25,2.531,0.25,2.39,0,0,1
146,0,2279.399999976158,100,5250,5,6.381,0.05,8.235,0,0,1
147,1,2013.3999999761581,50,5300,25,2.18,0.25,1.765,0,0,1
148,1,1604.7000000476837,50,5350,25,2.595,0.25,2.521,0,0,1
149,0,2457.9000000953674,0,5350,5,6.465,0.05,8.735,0,0,1
150,1,1944.2000000476837,100,5450,25,3.303,0.25,4.435,0,0,1
151,1,1417.1999999284744,0,5450,25,2.906,0.25,3.247,0,0,1
152,0,1442.2000000476837,50,5450,25,3.364,0.25,4.647,0,0,1
153,1,1230.8999999761581,50,5500,25,2.796,0.25,2.972,0,0,1
154,1,2471.399999976158,50,5550,5,5.94,0.05,6.041,0,0,1
155,0,2384,100,5550,15,4.527,0.15,6.619,0,0,1
156,0,2929.399999976158,100,5550,5,5.274,0.05,3.769,0,0,1
157,1,2210.8000000715256,100,5650,15,4.472,0.15,6.358,0,0,1
158,1,2319,0,5650,15,4.944,0.15,8.933,0,0,1
159,1,2406,0,5650,5,5.071,0.05,3.261,0,0,1
160,0,2676.899999976158,100,5650,5,6.142,0.05,6.964,0,0,1
161,0,3007.399999976158,0,5650,5,5.959,0.05,6.122,1,0,1
161,0,3002.399999976158,0,5650,5,5.959,0.05,6.122,1,0,1
161,0,2157.600000023842,0,5650,5,5.959,0.05,6.122,0,0,1
162,1,1869.0999999046326,0,5650,15,4.494,0.15,6.461,0,0,1
163,0,2449.2999999523163,50,5650,5,6.074,0.05,6.636,0,0,1
164,1,1605,0,5650,15,4.079,0.15,4.771,0,0,1
165,1,1501.6000000238419,0,5650,5,5.161,0.05,3.477,0,0,1
166,1,1239.1999999284744,100,5750,15,3.615,0.15,3.375,0,0,1
167,1,1115.8999999761581,50,5800,25,2.825,0.25,3.043,0,0,1
168,1,1575.8999999761581,100,5900,25,2.203,0.25,1.802,0,0,1
169,0,3005.100000023842,100,5900,5,6.198,0.05,7.239,1,0,1
169,0,3003,100,5900,5,6.198,0.05,7.239,1,0,1
