trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
162,1,1948.0999999046326,0,8000,5,5.366,0.05,4.025,0,0,1
163,1,1618.2999999523163,100,8100,15,3.61,0.15,3.363,0,0,1
164,0,3013.5999999046326,0,8100,5,5.451,0.05,4.273,1,0,1
164,1,1855.5,0,8100,5,5.451,0.05,4.273,0,0,1
165,1,2070.2000000476837,0,8100,5,5.693,0.05,5.074,0,0,1
166,1,1802.2000000476837,0,8100,5,5.195,0.05,3.563,0,0,1
167,1,1390.1999998092651,50,8150,15,4.246,0.15,5.393,0,0,1
168,1,1236.0999999046326,100,8250,26,3.218,0.25,4.153,0,0,1
169,1,1322.2999999523163,0,8250,26,2.191,0.25,1.783,0,0,1
170,1,2394.7999999523163,100,8350,5,5.744,0.05,5.258,0,0,1
171,1,1708.1000001430511,50,8400,15,4.734,0.15,7.685,0,0,1
172,1,1618.0999999046326,50,8450,26,3.369,0.25,4.667,0,0,1
173,1,2356.300000190735,0,8450,5,6.236,0.05,7.435,0,0,1
174,1,1312.2999999523163,0,8450,26,2.909,0.25,3.255,0,0,1
175,1,1714.2999999523163,100,8550,15,4.183,0.15,5.151,0,0,1
176,1,1794.5,0,8550,15,4.386,0.15,5.972,0,0,1
177,1,1298,0,8550,26,3.117,0.25,3.837,0,0,1
178,1,1944.5999999046326,100,8650,5,6.131,0.05,6.909,0,0,1
179,1,1766,100,8750,5,5.176,0.05,3.516,0,0,1
180,1,1272.0999999046326,50,8800,26,2.671,0.25,2.685,0,0,1
181,1,1166.2999999523163,50,8850,26,2.629,0.25,2.594,0,0,1
182,1,2318.5999999046326,50,8900,5,5.58,0.05,4.683,0,0,1
183,1,1574.0999999046326,50,8950,15,3.782,0.15,3.828,0,0,1
184,1,1724.2999999523163,100,9050,5,5.235,0.05,3.667,0,0,1
185,1,1278.2999999523163,0,9050,15,4.329,0.15,5.731,0,0,1
186,1,1336.1000001430511,50,9100,15,3.672,0.15,3.525,0,0,1
187,1,1352.2000000476837,0,9100,15,3.695,0.15,3.585,0,0,1
188,1,1020.3999998569489,0,9100,26,2.903,0.25,3.239,0,0,1
189,1,1187.9000000953674,50,9150,26,3.48,0.25,5.078,0,0,1
190,1,1680.1999998092651,0,9150,5,5.928,0.05,5.989,0,0,1
191,1,1992.4000000953674,0,9150,5,6.093,0.05,6.724,0,0,1
192,1,1224,50,9200,26,2.153,0.25,1.724,0,0,1
193,1,2030.3000001907349,0,9200,15,4.516,0.15,6.562,0,0,1
194,1,1404.4000000953674,50,9250,15,4.342,0.15,5.783,0,0,1
195,1,1712,100,9350,5,5.168,0.05,3.496,0,0,1
196,1,1370.0999999046326,0,9350,26,2.453,0.25,2.238,0,0,1
197,1,1210.5,0,9350,26,2.726,0.25,2.809,0,0,1
198,1,1392.0999999046326,50,9400,15,3.84,0.15,3.995,0,0,1
199,1,1270.2000000476837,0,9400,26,2.399,0.25,2.137,0,0,1
200,1,1236.6000001430511,50,9450,26,2.691,0.25,2.729,0,0,1
201,1,2139.899999856949,100,9550,5,5.743,0.05,5.257,0,0,1
202,1,2726.5999999046326,50,9600,5,5.574,0.05,4.665,0,0,1
203,1,1516.2000000476837,0,9600,26,3.381,0.25,4.708,0,0,1
204,1,1117.9000000953674,0,9600,26,2.334,0.25,2.021,0,0,1
205,1,1380.2000000476837,0,9600,26,3.276,0.25,4.345,0,0,1
206,1,2128.600000143051,50,9650,15,4.998,0.15,9.289,0,0,1
207,1,1894.1000001430511,50,9700,15,4.835,0.15,8.264,0,0,1
208,1,1254.2999999523163,0,9700,26,2.142,0.25,1.707,0,0,1
209,1,1824.2999999523163,50,9750,15,3.724,0.15,3.663,0,0,1
210,1,1366.1000001430511,50,9800,26,2.624,0.25,2.583,0,0,1
211,1,1708.4000000953674,0,9800,15,4.755,0.15,7.801,0,0,1
212,1,1690.3999998569489,50,9850,26,2.52,0.25,2.368,0,0,1
213,1,1386,50,9900,26,2.859,0.25,3.128,0,0,1
214,1,1700.2999999523163,100,10000,15,4.543,0.15,6.692,0,0,1
215,1,2010.5,50,10050,5,5.353,0.05,3.987,0,0,1
216,1,1003.8999998569489,100,10150,26,2.254,0.25,1.884,0,0,1
217,1,1592.3000001907349,100,10250,15,4.152,0.15,5.033,0,0,1
218,1,1752.4000000953674,50,10300,15,4.391,0.15,5.995,0,0,1
219,1,2058.100000143051,100,10400,5,6.149,0.05,6.998,0,0,1
220,1,1846.4000000953674,100,10500,5,5.585,0.05,4.701,0,0,1
221,1,1628.3999998569489,100,10600,15,4.116,0.15,4.901,0,0,1
222,1,2306.0999999046326,50,10650,5,6.076,0.05,6.647,0,0,1
223,1,1746.3000001907349,100,10750,5,5.031,0.05,3.169,0,0,1
224,1,1378.2999999523163,50,10800,15,4.481,0.15,6.398,0,0,1
225,1,1430.1999998092651,50,10850,26,2.803,0.25,2.991,0,0,1
226,1,2752.2000000476837,100,10950,5,6.374,0.05,8.195,0,0,1
227,1,1572.4000000953674,50,11000,15,3.684,0.15,3.556,0,0,1
228,1,1328.1000001430511,50,11050,15,3.868,0.15,4.079,0,0,1
229,1,2656.5,0,11050,5,6.368,0.05,8.157,0,0,1
230,1,1182.4000000953674,100,11150,26,2.652,0.25,2.642,0,0,1
231,1,1470,50,11200,26,3.213,0.25,4.135,0,0,1
232,1,2162.2999999523163,0,11200,5,5.401,0.05,4.126,0,0,1
233,1,1296.2999999523163,100,11300,26,2.498,0.25,2.324,0,0,1
234,1,1476.2000000476837,100,11400,15,3.834,0.15,3.979,0,0,1
235,1,1258.1000001430511,50,11450,26,2.929,0.25,3.308,0,0,1
236,1,1592.5,100,11550,15,4.059,0.15,4.701,0,0,1
237,1,1590,50,11600,15,4.393,0.15,6.001,0,0,1
238,1,1842.4000000953674,100,11700,15,4.957,0.15,9.021,0,0,1
239,1,2196.4000000953674,100,11800,5,5.738,0.05,5.236,0,0,1
240,0,3003.100000143051,50,11800,5,6.392,0.05,8.3,1,0,1
240,1,2400,50,11850,5,6.392,0.05,8.3,0,0,1
241,1,1204.0999999046326,0,11850,26,2.13,0.25,1.689,0,0,1
242,1,1668.2999999523163,0,11850,5,5.305,0.05,3.854,0,0,1
243,1,2008.5,100,11950,15,4.971,0.15,9.108,0,0,1
244,1,1632.2000000476837,100,12050,15,4.835,0.15,8.26,0,0,1
245,1,1228.2000000476837,0,12050,26,3.24,0.25,4.224,0,0,1
246,1,1622.3999998569489,50,12100,15,3.734,0.15,3.693,0,0,1
247,1,2018.2000000476837,0,12100,5,6.317,0.05,7.875,0,0,1
248,1,1540.2999999523163,50,12150,26,3.459,0.25,4.998,0,0,1
249,1,1603.2000000476837,100,12250,15,4.729,0.15,7.654,0,0,1
250,1,2157.2999999523163,100,12350,5,6.277,0.05,7.656,0,0,1
251,1,1692.1999998092651,0,12350,15,4.943,0.15,8.93,0,0,1
252,1,1190.9000000953674,100,12450,15,3.643,0.15,3.449,0,0,1
253,1,1365.5,0,12450,26,3.054,0.25,3.651,0,0,1
254,1,1840.2000000476837,100,12550,15,4.522,0.15,6.593,0,0,1
255,1,1792.4000000953674,50,12600,5,5.72,0.05,5.17,0,0,1
256,1,2340.4000000953674,100,12700,5,5.258,0.05,3.725,0,0,1
257,1,1976.3999998569489,0,12700,15,4.814,0.15,8.141,0,0,1
258,1,2338.2999999523163,0,12700,5,5.762,0.05,5.326,0,0,1
259,1,1702.0999999046326,50,12750,15,4.654,0.15,7.253,0,0,1
260,1,1204.2000000476837,0,12750,26,2.16,0.25,1.735,0,0,1
261,1,2476.9000000953674,50,12800,5,5.558,0.05,4.61,0,0,1
262,1,1193.5,100,12900,26,3.144,0.25,3.919,0,0,1
263,1,2224.5,100,13000,5,5.047,0.05,3.207,0,0,1
264,1,2080.399999856949,0,13000,5,5.776,0.05,5.38,0,0,1
265,1,1464.2000000476837,100,13100,15,4.514,0.15,6.557,0,0,1
266,1,1326.1000001430511,0,13100,26,3.495,0.25,5.137,0,0,1
267,1,1664.2000000476837,100,13200,15,4.934,0.15,8.868,0,0,1
268,1,2598.5,100,13300,5,6.244,0.05,7.481,0,0,1
269,1,1670.0999999046326,0,13300,15,4.554,0.15,6.749,0,0,1
270,1,1780.3000001907349,100,13400,5,6.262,0.05,7.574,0,0,1
271,1,2100.4000000953674,100,13500,5,6.325,0.05,7.919,0,0,1
272,1,944.2999999523163,50,13550,26,2.126,0.25,1.682,0,0,1
273,1,1142.2000000476837,50,13600,26,2.203,0.25,1.803,0,0,1
274,1,2356.100000143051,0,13600,5,6.349,0.05,8.05,0,0,1
275,1,1348.4000000953674,50,13650,26,2.607,0.25,2.546,0,0,1
276,1,2578.4000000953674,50,13700,5,6.327,0.05,7.929,0,0,1
277,1,1234,0,13700,26,2.094,0.25,1.635,0,0,1
278,1,2500.4000000953674,100,13800,5,6.417,0.05,8.443,0,0,1
279,1,1296.3999998569489,100,13900,26,2.445,0.25,2.223,0,0,1
280,1,1180.0999999046326,0,13900,26,2.311,0.25,1.982,0,0,1
281,1,2322.5,0,13900,5,5.067,0.05,3.252,0,0,1
282,1,2250.5999999046326,50,13950,5,5.011,0.05,3.125,0,0,1
283,1,1411.7999999523163,100,14050,26,3.24,0.25,4.225,0,0,1
284,1,1688.3000001907349,100,14150,5,5.149,0.05,3.447,0,0,1
285,1,1412.6000001430511,100,14250,26,2.972,0.25,3.424,0,0,1
286,1,1774.2000000476837,100,14350,15,3.93,0.15,4.273,0,0,1
287,1,2428.2000000476837,50,14400,5,5.908,0.05,5.906,0,0,1
288,1,1182.4000000953674,50,14450,26,3.488,0.25,5.11,0,0,1
289,1,1410.2000000476837,100,14550,26,2.55,0.25,2.428,0,0,1
290,1,1266.2000000476837,100,14650,26,2.28,0.25,1.929,0,0,1
291,1,1544.1000001430511,100,14750,26,2.761,0.25,2.888,0,0,1
292,1,1642.5,100,14850,15,4.003,0.15,4.509,0,0,1
293,1,2434.100000143051,100,14950,5,6.148,0.05,6.993,0,0,1
294,1,2488.7000000476837,0,14950,5,5.926,0.05,5.978,0,0,1
295,1,1166.0999999046326,0,14950,26,2.297,0.25,1.957,0,0,1
296,1,2322.2999999523163,100,15050,15,4.633,0.15,7.142,0,0,1
297,1,2312.4000000953674,0,15050,5,5.545,0.05,4.568,0,0,1
298,1,1282.1000001430511,0,15050,26,2.077,0.25,1.609,0,0,1
299,1,1798.5,50,15100,5,6.409,0.05,8.398,0,0,1
300,1,1788.3000001907349,100,15200,26,2.037,0.25,1.552,0,0,1
301,1,1510,0,15200,15,3.926,0.15,4.26,0,0,1
302,1,2014.5999999046326,50,15250,26,2.807,0.25,2.999,0,0,1
303,1,1680.4000000953674,0,15250,26,3.166,0.25,3.988,0,0,1
304,1,2902.2000000476837,0,15250,5,5.526,0.05,4.507,0,0,1
305,1,2086.5,50,15300,5,5.293,0.05,3.821,0,0,1
306,1,1038.0999999046326,0,15300,26,2.515,0.25,2.357,0,0,1
307,1,1536.1000001430511,50,15350,26,2.25,0.25,1.878,0,0,1
308,1,1540,100,15450,15,4.35,0.15,5.817,0,0,1
309,1,2080.7000000476837,0,15450,5,6.313,0.05,7.851,0,0,1
310,1,2314.2999999523163,100,15550,5,5.73,0.05,5.206,0,0,1
311,1,2066.4000000953674,0,15550,5,5.944,0.05,6.058,0,0,1
312,1,1636.7000000476837,50,15600,15,4.863,0.15,8.433,0,0,1
313,1,2030.1000001430511,0,15600,5,5.033,0.05,3.174,0,0,1
314,1,1130.2999999523163,50,15650,26,2.151,0.25,1.721,0,0,1
315,1,1760.2999999523163,100,15750,15,4.619,0.15,7.071,0,0,1
316,1,1338.0999999046326,100,15850,26,3.424,0.25,4.865,0,0,1
317,1,1426.2000000476837,50,15900,26,3.361,0.25,4.637,0,0,1
318,1,2780.7000000476837,50,15950,5,5.598,0.05,4.743,0,0,1
319,1,1252,50,16000,26,2.029,0.25,1.541,0,0,1
320,1,1360.2000000476837,0,16000,15,3.727,0.15,3.673,0,0,1
321,1,1322.5,0,16000,15,4.335,0.15,5.754,0,0,1
322,1,1346.0999999046326,50,16050,26,2.527,0.25,2.382,0,0,1
323,1,2014.2999999523163,50,16100,5,5.436,0.05,4.23,0,0,1
324,1,1660.3000001907349,50,16150,15,4.186,0.15,5.16,0,0,1
325,1,2368.2999999523163,50,16200,5,5.958,0.05,6.117,0,0,1
326,1,1728.4000000953674,50,16250,15,4.313,0.15,5.664,0,0,1
327,1,1712.5,50,16300,15,4.425,0.15,6.146,0,0,1
328,1,1934.0999999046326,100,16400,5,5.429,0.05,4.209,0,0,1
329,1,1496.5,100,16500,15,3.783,0.15,3.83,0,0,1
330,1,1752.0999999046326,50,16550,5,5.673,0.05,5.003,0,0,1
331,1,1598.3000001907349,50,16600,26,3.143,0.25,3.918,0,0,1
332,1,1808.2999999523163,100,16700,15,4.731,0.15,7.665,0,0,1
333,1,2044.2999999523163,0,16700,5,5.187,0.05,3.544,0,0,1
334,1,1938.3000001907349,100,16800,15,4.838,0.15,8.279,0,0,1
335,1,1774.1000001430511,0,16800,15,4.69,0.15,7.442,0,0,1
336,1,2116.5999999046326,100,16900,5,6.093,0.05,6.727,0,0,1
337,1,1260.1000001430511,50,16950,26,2.935,0.25,3.324,0,0,1
338,1,2328.300000190735,100,17050,5,5.148,0.05,3.445,0,0,1
339,1,1140.5,0,17050,26,2.058,0.25,1.582,0,0,1
340,1,1184,0,17050,26,2.97,0.25,3.419,0,0,1
341,1,1966.5,50,17100,15,4.915,0.15,8.748,0,0,1
342,1,2116.4000000953674,0,17100,5,5.208,0.05,3.595,0,0,1
343,1,1430.1000001430511,100,17200,15,3.902,0.15,4.185,0,0,1
344,1,1084.2999999523163,100,17300,26,3.209,0.25,4.123,0,0,1
345,1,1630.2999999523163,0,17300,15,3.811,0.15,3.909,0,0,1
346,1,2856.4000000953674,50,17350,5,5.459,0.05,4.3,0,0,1
347,1,2236.399999856949,0,17350,5,5.487,0.05,4.385,0,0,1
348,1,2110.4000000953674,50,17400,5,6.103,0.05,6.775,0,0,1
349,1,1006.0999999046326,50,17450,26,2.543,0.25,2.413,0,0,1
350,1,1664.4000000953674,50,17500,5,5.309,0.05,3.865,0,0,1
351,1,1102.0999999046326,100,17600,26,2.317,0.25,1.991,0,0,1
352,1,1392.1000001430511,50,17650,26,3.065,0.25,3.685,0,0,1
353,1,1240.3999998569489,100,17750,15,3.69,0.15,3.572,0,0,1
354,1,1202.3999998569489,0,17750,26,2.56,0.25,2.448,0,0,1
355,1,1298,0,17750,26,2.817,0.25,3.022,0,0,1
356,1,1246.2999999523163,50,17800,26,3.284,0.25,4.369,0,0,1
357,1,1222.2999999523163,100,17900,26,2.929,0.25,3.307,0,0,1
358,1,1720,100,18000,15,3.57,0.15,3.263,0,0,1
359,1,1288.0999999046326,0,18000,26,2.583,0.25,2.496,0,0,1
360,1,2226.5,50,18050,5,5.101,0.05,3.333,0,0,1
361,1,1896.2000000476837,0,18050,5,5.007,0.05,3.115,0,0,1
362,1,1090.2000000476837,50,18100,26,2.503,0.25,2.334,0,0,1
363,1,1516.5,0,18100,15,4.694,0.15,7.464,0,0,1
364,1,2348.2000000476837,100,18200,5,6.482,0.05,8.836,0,0,1
365,1,1328.2999999523163,0,18200,26,2.668,0.25,2.677,0,0,1
366,1,1558.2000000476837,0,18200,26,3.358,0.25,4.628,0,0,1
367,1,2438.2000000476837,50,18250,5,6.118,0.05,6.845,0,0,1
