trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
413,1,1233,50,19500,16,4.687,0.15,7.43,0,0,1
414,1,1572,0,19500,16,4.196,0.15,5.198,0,0,1
415,1,1632,50,19550,16,4.873,0.15,8.488,0,0,1
416,1,1351,100,19650,16,3.787,0.15,3.841,0,0,1
417,1,1600,100,19750,16,4.821,0.15,8.183,0,0,1
418,1,1349,100,19850,16,3.757,0.15,3.757,0,0,1
419,1,1629,100,19950,16,4.779,0.15,7.935,0,0,1
420,1,1326,50,20000,16,3.863,0.15,4.066,0,0,1
421,1,1167,0,20000,16,4.718,0.15,7.595,0,0,1
422,1,1359,0,20000,16,3.742,0.15,3.715,0,0,1
423,1,1320,100,20100,16,4.554,0.15,6.748,0,0,1
424,1,1162,0,20100,16,4.092,0.15,4.817,0,0,1
425,0,1342,50,20100,16,4.801,0.15,8.065,0,0,1
426,1,1450,0,20100,16,4.342,0.15,5.785,0,0,1
427,1,1207,50,20150,16,3.769,0.15,3.79,0,0,1
428,1,1649,100,20250,16,4.956,0.15,9.011,0,0,1
429,1,1520,0,20250,16,4.105,0.15,4.863,0,0,1
430,1,1386,100,20350,16,4.682,0.15,7.401,0,0,1
431,1,1357,50,20400,16,5,0.15,9.299,0,0,1
432,1,1392,0,20400,16,4.978,0.15,9.153,0,0,1
433,1,1480,100,20500,16,3.961,0.15,4.371,0,0,1
434,1,1663,100,20600,16,3.997,0.15,4.489,0,0,1
435,1,1354,50,20650,16,3.963,0.15,4.379,0,0,1
436,1,1249,50,20700,16,3.766,0.15,3.781,0,0,1
437,1,1349,100,20800,16,4.517,0.15,6.568,0,0,1
438,1,1241,100,20900,16,4.25,0.15,5.407,0,0,1
439,1,1471,100,21000,16,4.001,0.15,4.502,0,0,1
440,1,1689,50,21050,16,4.782,0.15,7.951,0,0,1
441,1,1264,100,21150,16,4.325,0.15,5.712,0,0,1
442,1,1510,0,21150,16,4.084,0.15,4.786,0,0,1
443,1,1432,50,21200,16,4.12,0.15,4.918,0,0,1
444,1,1553,0,21200,16,4.982,0.15,9.179,0,0,1
445,1,1241,50,21250,16,4.621,0.15,7.08,0,0,1
446,1,1479,50,21300,16,4.378,0.15,5.94,0,0,1
447,1,1321,0,21300,16,4.429,0.15,6.161,0,0,1
448,1,1367,100,21400,16,3.782,0.15,3.825,0,0,1
449,1,1280,100,21500,16,4.633,0.15,7.143,0,0,1
450,1,1447,0,21500,16,3.612,0.15,3.368,0,0,1
451,1,1327,50,21550,16,3.959,0.15,4.365,0,0,1
452,1,871,100,21650,26,2.114,0.25,1.664,0,0,1
453,1,976,50,21700,26,2.66,0.25,2.661,0,0,1
454,1,1477,50,21750,16,4.539,0.15,6.676,0,0,1
455,1,1253,0,21750,16,3.593,0.15,3.32,0,0,1
456,1,1284,0,21750,16,4.434,0.15,6.186,0,0,1
457,1,1232,100,21850,16,3.564,0.15,3.248,0,0,1
458,1,1224,100,21950,16,3.524,0.15,3.151,0,0,1
459,1,873,100,22050,26,2.287,0.25,1.94,0,0,1
460,1,1277,50,22100,16,4.688,0.15,7.432,0,0,1
461,1,1546,100,22200,16,4.473,0.15,6.363,0,0,1
462,1,1792,50,22250,16,4.662,0.15,7.297,0,0,1
463,1,1391,100,22350,16,4.243,0.15,5.382,0,0,1
464,1,1583,100,22450,16,4.612,0.15,7.036,0,0,1
465,1,1481,100,22550,16,4.61,0.15,7.027,0,0,1
466,1,1099,50,22600,16,3.861,0.15,4.06,0,0,1
467,1,1437,0,22600,16,4.572,0.15,6.838,0,0,1
468,1,1184,50,22650,16,4.352,0.15,5.825,0,0,1
469,1,1213,50,22700,16,3.894,0.15,4.161,0,0,1
470,1,1107,50,22750,26,2.601,0.25,2.533,0,0,1
471,1,1473,100,22850,16,4.65,0.15,7.234,0,0,1
472,1,1446,0,22850,16,4.716,0.15,7.583,0,0,1
473,1,1144,0,22850,26,2.835,0.25,3.067,0,0,1
474,1,1504,0,22850,16,4.62,0.15,7.076,0,0,1
475,1,1519,0,22850,16,4.381,0.15,5.949,0,0,1
476,1,1296,50,22900,16,4.009,0.15,4.529,0,0,1
477,1,1600,50,22950,16,4.919,0.15,8.779,0,0,1
478,1,1545,50,23000,16,4.735,0.15,7.689,0,0,1
479,1,1480,50,23050,16,4.634,0.15,7.147,0,0,1
480,1,1468,100,23150,16,3.795,0.15,3.863,0,0,1
481,1,1217,100,23250,16,3.568,0.15,3.257,0,0,1
482,1,1449,100,23350,16,4.968,0.15,9.092,0,0,1
483,1,1639,0,23350,16,4.976,0.15,9.14,0,0,1
484,1,1158,100,23450,16,3.564,0.15,3.249,0,0,1
485,1,1113,50,23500,26,2.149,0.25,1.718,0,0,1
486,1,1057,100,23600,16,3.62,0.15,3.387,0,0,1
487,1,1405,0,23600,16,4.847,0.15,8.334,0,0,1
488,1,1392,50,23650,16,4.177,0.15,5.126,0,0,1
489,1,1464,100,23750,16,4.981,0.15,9.176,0,0,1
490,1,1048,50,23800,26,3.262,0.25,4.297,0,0,1
491,1,1216,0,23800,26,2.445,0.25,2.223,0,0,1
492,1,1432,0,23800,16,4.827,0.15,8.217,0,0,1
493,1,1129,100,23900,16,3.739,0.15,3.705,0,0,1
494,1,1423,0,23900,16,4.739,0.15,7.711,0,0,1
495,1,1728,50,23950,16,4.971,0.15,9.107,0,0,1
496,1,1394,50,24000,16,4.507,0.15,6.519,0,0,1
497,1,1309,0,24000,16,3.66,0.15,3.493,0,0,1
498,1,1144,100,24100,26,2.303,0.25,1.967,0,0,1
499,1,1520,50,24150,16,4.202,0.15,5.222,0,0,1
500,1,1264,100,24250,16,4.609,0.15,7.021,0,0,1
501,1,1552,0,24250,16,4.997,0.15,9.278,0,0,1
502,1,1231,0,24250,16,3.703,0.15,3.606,0,0,1
503,1,1304,50,24300,16,4.934,0.15,8.873,0,0,1
504,1,1912,0,24300,16,3.733,0.15,3.69,0,0,1
505,1,1318,50,24350,16,4.978,0.15,9.155,0,0,1
506,1,1122,0,24350,26,2.078,0.25,1.611,0,0,1
507,1,1433,0,24350,16,4.52,0.15,6.581,0,0,1
508,1,1343,0,24350,16,4.596,0.15,6.956,0,0,1
509,1,1529,0,24350,16,3.595,0.15,3.324,0,0,1
510,1,1486,100,24450,16,4.624,0.15,7.097,0,0,1
511,1,1334,100,24550,16,4.244,0.15,5.385,0,0,1
512,1,1226,50,24600,16,3.994,0.15,4.48,0,0,1
513,1,1296,100,24700,16,4.508,0.15,6.526,0,0,1
514,1,1813,50,24750,16,4.693,0.15,7.46,0,0,1
515,1,1256,50,24800,16,3.809,0.15,3.905,0,0,1
516,1,1225,100,24900,16,4.652,0.15,7.245,0,0,1
517,1,1217,0,24900,16,4.542,0.15,6.69,0,0,1
518,1,1200,0,24900,26,2.393,0.25,2.126,0,0,1
519,1,1472,100,25000,16,4.54,0.15,6.679,0,0,1
520,1,1248,100,25100,16,4.302,0.15,5.619,0,0,1
521,1,946,100,25200,26,2.184,0.25,1.771,0,0,1
522,1,1333,0,25200,16,4.615,0.15,7.053,0,0,1
523,1,1167,0,25200,16,4.14,0.15,4.988,0,0,1
524,1,1281,50,25250,16,4.164,0.15,5.078,0,0,1
525,1,1159,50,25300,26,2.15,0.25,1.719,0,0,1
526,1,951,0,25300,26,2.056,0.25,1.579,0,0,1
527,1,1405,0,25300,16,4.707,0.15,7.534,0,0,1
528,1,1642,50,25350,16,4.85,0.15,8.352,0,0,1
529,1,1384,0,25350,16,4.734,0.15,7.685,0,0,1
530,1,1208,100,25450,16,3.903,0.15,4.187,0,0,1
531,1,1559,50,25500,16,4.049,0.15,4.666,0,0,1
532,1,1615,100,25600,16,4.97,0.15,9.1,0,0,1
533,1,1376,50,25650,26,3.287,0.25,4.38,0,0,1
534,1,1150,0,25650,26,3.219,0.25,4.156,0,0,1
535,0,3013,0,25650,16,4.966,0.15,9.074,1,0,1
535,1,1941,0,25650,16,4.966,0.15,9.074,0,0,1
536,1,1288,50,25700,16,3.92,0.15,4.242,0,0,1
537,1,1448,50,25750,16,4.812,0.15,8.13,0,0,1
538,1,1675,0,25750,16,4.557,0.15,6.761,0,0,1
539,1,1366,50,25800,16,4.575,0.15,6.849,0,0,1
540,1,1368,0,25800,16,4.43,0.15,6.166,0,0,1
541,1,1493,0,25800,16,4.987,0.15,9.217,0,0,1
542,1,1343,50,25850,16,4.92,0.15,8.783,0,0,1
543,1,1457,50,25900,16,4.76,0.15,7.83,0,0,1
544,1,1616,0,25900,16,4.052,0.15,4.675,0,0,1
545,1,1208,0,25900,16,4.083,0.15,4.785,0,0,1
546,1,1288,0,25900,16,3.517,0.15,3.135,0,0,1
547,1,1390,0,25900,16,3.712,0.15,3.63,0,0,1
548,1,1242,100,26000,16,4.54,0.15,6.679,0,0,1
549,1,1169,100,26100,26,2.839,0.25,3.078,0,0,1
550,1,1327,0,26100,16,3.613,0.15,3.37,0,0,1
551,1,1471,50,26150,16,4.058,0.15,4.696,0,0,1
552,1,1210,0,26150,16,3.656,0.15,3.483,0,0,1
553,1,1309,100,26250,26,2.624,0.25,2.581,0,0,1
554,1,1025,100,26350,26,3.048,0.25,3.634,0,0,1
555,1,1648,0,26350,16,4.017,0.15,4.558,0,0,1
556,1,1551,0,26350,16,4.861,0.15,8.418,0,0,1
557,1,1384,50,26400,16,4.243,0.15,5.38,0,0,1
558,1,822,100,26500,26,2.26,0.25,1.896,0,0,1
559,1,1384,0,26500,16,4.885,0.15,8.566,0,0,1
560,1,1430,100,26600,16,4.023,0.15,4.578,0,0,1
561,1,1416,100,26700,16,3.992,0.15,4.474,0,0,1
562,1,1303,50,26750,16,3.802,0.15,3.885,0,0,1
563,1,1330,0,26750,16,3.56,0.15,3.239,0,0,1
564,1,1335,50,26800,16,3.615,0.15,3.376,0,0,1
565,1,1610,100,26900,16,4.517,0.15,6.567,0,0,1
566,1,967,100,27000,26,2.807,0.25,2.999,0,0,1
567,1,1216,0,27000,16,4.368,0.15,5.893,0,0,1
568,1,1807,100,27100,16,4.617,0.15,7.06,0,0,1
569,1,1061,0,27100,26,2.499,0.25,2.326,0,0,1
570,1,1338,0,27100,16,4.096,0.15,4.831,0,0,1
571,1,1425,0,27100,16,4.408,0.15,6.067,0,0,1
572,1,1169,0,27100,16,3.773,0.15,3.801,0,0,1
573,1,1217,50,27150,16,4.251,0.15,5.413,0,0,1
574,1,1182,50,27200,16,3.923,0.15,4.25,0,0,1
575,1,1064,0,27200,16,3.578,0.15,3.283,0,0,1
576,1,1159,50,27250,16,3.906,0.15,4.196,0,0,1
577,1,1424,50,27300,16,4.581,0.15,6.88,0,0,1
578,1,1213,50,27350,16,4.379,0.15,5.942,0,0,1
579,1,1131,0,27350,26,2.071,0.25,1.6,0,0,1
580,1,1199,100,27450,16,4.859,0.15,8.408,0,0,1
581,1,1560,50,27500,16,4.253,0.15,5.419,0,0,1
582,1,1449,100,27600,16,4.836,0.15,8.271,0,0,1
583,1,1055,50,27650,26,3.272,0.25,4.329,0,0,1
584,1,1438,50,27700,16,4.12,0.15,4.918,0,0,1
585,1,1194,100,27800,26,3.447,0.25,4.953,0,0,1
586,1,1513,50,27850,16,4.554,0.15,6.749,0,0,1
587,1,820,0,27850,26,2.274,0.25,1.919,0,0,1
588,1,1290,100,27950,16,4.774,0.15,7.905,0,0,1
589,1,1568,100,28050,16,4.856,0.15,8.387,0,0,1
590,1,1263,100,28150,16,4.104,0.15,4.858,0,0,1
591,1,1071,50,28200,26,2.656,0.25,2.651,0,0,1
592,1,1409,50,28250,16,4.077,0.15,4.762,0,0,1
593,1,1466,100,28350,16,4.571,0.15,6.828,0,0,1
594,1,1484,100,28450,16,4.068,0.15,4.733,0,0,1
595,1,1091,50,28500,16,3.706,0.15,3.615,0,0,1
596,1,1057,0,28500,16,3.573,0.15,3.271,0,0,1
597,1,1648,0,28500,16,4.374,0.15,5.919,0,0,1
598,1,953,100,28600,26,3.225,0.25,4.177,0,0,1
599,1,1558,0,28600,16,4.696,0.15,7.478,0,0,1
600,1,1481,0,28600,26,3.129,0.25,3.874,0,0,1
601,1,917,50,28650,26,2.02,0.25,1.528,0,0,1
602,1,1119,100,28750,26,2.719,0.25,2.792,0,0,1
603,1,1754,0,28750,16,3.895,0.15,4.163,0,0,1
604,1,1137,50,28800,16,3.684,0.15,3.555,0,0,1
605,1,1416,0,28800,16,4.817,0.15,8.155,0,0,1
606,1,1341,50,28850,16,4.149,0.15,5.021,0,0,1
607,1,936,100,28950,26,2.915,0.25,3.27,0,0,1
608,1,1490,0,28950,16,3.851,0.15,4.03,0,0,1
609,0,3014,50,28950,16,4.975,0.15,9.134,1,0,1
609,1,1478,50,29000,16,4.975,0.15,9.134,0,0,1
610,1,1882,100,29100,16,4.982,0.15,9.184,0,0,1
611,1,1226,0,29100,26,2.17,0.25,1.751,0,0,1
612,1,1341,100,29200,16,4.008,0.15,4.525,0,0,1
613,1,1642,0,29200,16,4.571,0.15,6.832,0,0,1
614,1,1510,0,29200,16,4.578,0.15,6.867,0,0,1
615,1,1264,100,29300,16,3.899,0.15,4.175,0,0,1
616,1,1310,100,29400,16,4.638,0.15,7.172,0,0,1
617,1,1410,50,29450,16,4.961,0.15,9.043,0,0,1
618,1,968,0,29450,26,3.44,0.25,4.927,0,0,1
619,1,1335,50,29500,16,3.623,0.15,3.397,0,0,1
620,1,1239,0,29500,16,4.53,0.15,6.63,0,0,1
621,1,833,50,29550,26,2.983,0.25,3.453,0,0,1
622,1,1487,100,29650,16,4.46,0.15,6.303,0,0,1
623,1,1152,50,29700,26,3.488,0.25,5.109,0,0,1
624,1,1200,100,29800,16,4.446,0.15,6.239,0,0,1
625,1,1544,50,29850,16,4.359,0.15,5.857,0,0,1
626,1,1146,50,29900,16,3.856,0.15,4.043,0,0,1
627,1,1044,50,29950,26,3.453,0.25,4.974,0,0,1
628,1,1355,100,30050,16,3.883,0.15,4.125,0,0,1
629,1,1061,50,30100,26,2.888,0.25,3.2,0,0,1
630,1,1249,0,30100,16,4.585,0.15,6.899,0,0,1
631,1,1176,100,30200,26,3.413,0.25,4.824,0,0,1
632,1,1209,0,30200,16,4.364,0.15,5.875,0,0,1
633,1,1273,0,30200,16,3.681,0.15,3.547,0,0,1
634,1,1358,0,30200,16,4.953,0.15,8.993,0,0,1
635,1,992,100,30300,16,4.604,0.15,6.997,0,0,1
636,1,1335,100,30400,16,4.141,0.15,4.994,0,0,1
637,1,1104,100,30500,26,3.394,0.25,4.756,0,0,1
638,1,1504,0,30500,26,3.436,0.25,4.911,0,0,1
639,1,999,0,30500,26,3.008,0.25,3.522,0,0,1
640,1,1215,100,30600,16,4.161,0.15,5.065,0,0,1
641,1,929,0,30600,26,2.323,0.25,2.002,0,0,1
642,1,1078,50,30650,26,2.193,0.25,1.786,0,0,1
643,1,1299,50,30700,16,4.797,0.15,8.042,0,0,1
644,1,1173,100,30800,26,2.914,0.25,3.269,0,0,1
645,1,1164,0,30800,26,3.282,0.25,4.364,0,0,1
646,1,1110,0,30800,26,3.146,0.25,3.925,0,0,1
647,1,996,50,30850,26,2.439,0.25,2.212,0,0,1
648,1,1057,100,30950,26,2.532,0.25,2.393,0,0,1
649,1,1023,50,31000,26,2.825,0.25,3.043,0,0,1
650,1,904,100,31100,26,2.09,0.25,1.629,0,0,1
651,1,1143,0,31100,26,2.799,0.25,2.979,0,0,1
652,1,864,50,31150,26,2.233,0.25,1.851,0,0,1
653,1,904,100,31250,26,2.489,0.25,2.306,0,0,1
654,1,1011,0,31250,26,3.319,0.25,4.49,0,0,1
655,1,1173,100,31350,26,2.902,0.25,3.238,0,0,1
656,1,1103,0,31350,26,2.215,0.25,1.822,0,0,1
657,1,1257,50,31400,26,3.438,0.25,4.92,0,0,1
658,1,1039,0,31400,26,2.846,0.25,3.095,0,0,1
659,1,1055,50,31450,26,2.882,0.25,3.185,0,0,1
660,1,1097,0,31450,26,2.169,0.25,1.748,0,0,1
661,1,1273,100,31550,26,2.091,0.25,1.63,0,0,1
662,0,1053,100,31550,26,2.553,0.25,2.434,0,0,1
663,1,1073,100,31650,26,2.784,0.25,2.943,0,0,1
664,1,896,0,31650,26,2.891,0.25,3.208,0,0,1
665,1,1033,0,31650,26,2.486,0.25,2.302,0,0,1
666,1,1033,50,31700,26,2.355,0.25,2.057,0,0,1
667,1,949,100,31800,26,2.61,0.25,2.552,0,0,1
668,1,943,50,31850,26,2.18,0.25,1.766,0,0,1
669,1,1188,50,31900,26,2.884,0.25,3.191,0,0,1
670,1,1245,100,32000,26,2.745,0.25,2.852,0,0,1
671,1,1016,100,32100,26,2.752,0.25,2.867,0,0,1
672,1,922,100,32200,26,2.13,0.25,1.689,0,0,1
673,1,926,50,32250,26,2.144,0.25,1.71,0,0,1
674,1,831,100,32350,26,2.478,0.25,2.286,0,0,1
675,1,1210,100,32450,26,3.097,0.25,3.777,0,0,1
676,1,1153,50,32500,26,3.379,0.25,4.701,0,0,1
677,1,1032,100,32600,26,2.333,0.25,2.02,0,0,1
678,1,1109,0,32600,26,2.715,0.25,2.783,0,0,1
679,1,863,50,32650,26,3.059,0.25,3.666,0,0,1
680,1,1248,100,32750,26,3.043,0.25,3.621,0,0,1
681,1,1006,0,32750,26,2.52,0.25,2.367,0,0,1
682,1,923,100,32850,26,2.729,0.25,2.814,0,0,1
683,1,1055,50,32900,26,2.891,0.25,3.209,0,0,1
684,1,1184,100,33000,26,2.996,0.25,3.489,0,0,1
685,1,1272,0,33000,26,3.224,0.25,4.173,0,0,1
686,1,1088,0,33000,26,3.431,0.25,4.893,0,0,1
687,1,1280,50,33050,26,2.6,0.25,2.531,0,0,1
688,1,953,0,33050,26,2.634,0.25,2.603,0,0,1
689,1,1157,100,33150,26,3.366,0.25,4.657,0,0,1
690,1,1133,0,33150,26,2.46,0.25,2.251,0,0,1
691,1,1173,50,33200,26,3.116,0.25,3.836,0,0,1
692,1,982,0,33200,26,2.98,0.25,3.445,0,0,1
693,1,918,50,33250,26,2.746,0.25,2.854,0,0,1
694,1,1153,50,33300,26,2.879,0.25,3.177,0,0,1
695,1,1144,0,33300,26,3.369,0.25,4.665,0,0,1
696,1,1205,50,33350,26,3.263,0.25,4.3,0,0,1
697,1,1100,0,33350,26,2.042,0.25,1.56,0,0,1
698,1,1023,0,33350,26,3.237,0.25,4.216,0,0,1
699,1,1222,0,33350,26,2.575,0.25,2.479,0,0,1
700,1,1054,100,33450,26,3.014,0.25,3.539,0,0,1
701,1,1029,100,33550,26,2.794,0.25,2.967,0,0,1
702,1,1038,0,33550,26,3.012,0.25,3.534,0,0,1
703,1,864,50,33600,26,2.43,0.25,2.195,0,0,1
704,1,980,50,33650,26,2.091,0.25,1.631,0,0,1
705,1,1090,0,33650,26,2.16,0.25,1.735,0,0,1
706,1,1425,100,33750,26,3.376,0.25,4.692,0,0,1
707,1,1146,50,33800,26,2.789,0.25,2.955,0,0,1
708,1,1221,50,33850,26,3.498,0.25,5.149,0,0,1
709,1,1048,0,33850,26,3.082,0.25,3.735,0,0,1
710,1,1431,0,33850,26,2.386,0.25,2.113,0,0,1
711,1,1313,50,33900,26,2.471,0.25,2.272,0,0,1
712,1,960,100,34000,26,2.072,0.25,1.602,0,0,1
713,1,1391,50,34050,26,3.351,0.25,4.603,0,0,1
714,1,1104,50,34100,26,2.963,0.25,3.398,0,0,1
715,1,1320,0,34100,26,3.292,0.25,4.398,0,0,1
716,1,1080,0,34100,26,2.709,0.25,2.77,0,0,1
717,1,927,50,34150,26,2.032,0.25,1.544,0,0,1
718,1,1168,100,34250,26,3.124,0.25,3.858,0,0,1
719,1,1393,0,34250,26,3.36,0.25,4.634,0,0,1
720,1,992,100,34350,26,2.691,0.25,2.729,0,0,1
721,1,1181,50,34400,26,2.849,0.25,3.103,0,0,1
722,1,900,50,34450,26,2.736,0.25,2.831,0,0,1
723,1,1072,0,34450,26,2.171,0.25,1.751,0,0,1
724,1,1117,50,34500,26,2.904,0.25,3.243,0,0,1
725,1,986,50,34550,26,2.92,0.25,3.285,0,0,1
726,1,1166,50,34600,26,2.898,0.25,3.228,0,0,1
727,1,909,100,34700,26,2.614,0.25,2.56,0,0,1
728,1,1028,100,34800,26,3.369,0.25,4.666,0,0,1
729,1,971,0,34800,26,2.568,0.25,2.464,0,0,1
730,1,983,100,34900,26,2.557,0.25,2.442,0,0,1
731,1,1318,50,34950,26,2.716,0.25,2.784,0,0,1
732,1,1113,50,35000,26,2.138,0.25,1.7,0,0,1
733,1,966,100,35100,26,2.959,0.25,3.389,0,0,1
734,1,1270,50,35150,26,2.585,0.25,2.499,0,0,1
735,1,1081,100,35250,26,2.645,0.25,2.627,0,0,1
736,1,916,100,35350,26,2.134,0.25,1.695,0,0,1
737,1,1122,0,35350,26,2.121,0.25,1.675,0,0,1
738,1,1026,100,35450,26,2.142,0.25,1.707,0,0,1
739,1,1054,0,35450,26,2.016,0.25,1.523,0,0,1
740,1,1015,0,35450,26,3.387,0.25,4.732,0,0,1
741,1,1233,100,35550,26,2.427,0.25,2.189,0,0,1
742,1,855,0,35550,26,2.496,0.25,2.32,0,0,1
743,1,1087,100,35650,26,3.024,0.25,3.566,0,0,1
744,1,1280,100,35750,26,2.717,0.25,2.787,0,0,1
745,1,1256,100,35850,26,2.528,0.25,2.384,0,0,1
746,1,1004,0,35850,26,2.588,0.25,2.506,0,0,1
747,1,954,50,35900,26,2.604,0.25,2.54,0,0,1
748,1,1194,100,36000,26,3.076,0.25,3.715,0,0,1
749,1,965,50,36050,26,2.527,0.25,2.382,0,0,1
750,1,1317,50,36100,26,3.02,0.25,3.557,0,0,1
751,1,1196,50,36150,26,3.21,0.25,4.126,0,0,1
752,1,1358,0,36150,26,3.42,0.25,4.851,0,0,1
753,1,1179,0,36150,26,3.076,0.25,3.716,0,0,1
754,1,1110,50,36200,26,2.821,0.25,3.033,0,0,1
755,1,1166,100,36300,26,2.236,0.25,1.855,0,0,1
756,1,1026,0,36300,26,2.038,0.25,1.554,0,0,1
757,1,1000,100,36400,26,2.79,0.25,2.959,0,0,1
758,1,1282,100,36500,26,3.027,0.25,3.575,0,0,1
759,1,952,0,36500,26,2.135,0.25,1.697,0,0,1
760,1,872,0,36500,26,2.117,0.25,1.669,0,0,1
761,1,820,100,36600,26,2.329,0.25,2.012,0,0,1
762,1,1048,0,36600,26,2.679,0.25,2.702,0,0,1
763,1,896,0,36600,26,2.763,0.25,2.895,0,0,1
764,1,871,0,36600,26,2.33,0.25,2.014,0,0,1
765,1,1008,0,36600,26,3.35,0.25,4.599,0,0,1
766,1,976,50,36650,26,2.239,0.25,1.86,0,0,1
767,1,880,50,36700,26,2.989,0.25,3.469,0,0,1
768,1,1335,50,36750,26,3.25,0.25,4.258,0,0,1
769,1,1080,50,36800,26,2.416,0.25,2.168,0,0,1
770,1,1232,50,36850,26,2.719,0.25,2.792,0,0,1
771,1,902,100,36950,26,2.553,0.25,2.434,0,0,1
772,1,914,0,36950,26,2.518,0.25,2.365,0,0,1
773,1,1314,50,37000,26,2.795,0.25,2.971,0,0,1
774,1,1248,100,37100,26,3.422,0.25,4.86,0,0,1
775,1,891,0,37100,26,2.169,0.25,1.749,0,0,1
776,1,1073,0,37100,26,2.006,0.25,1.509,0,0,1
777,1,1127,50,37150,26,3.189,0.25,4.061,0,0,1
778,1,1152,50,37200,26,3.244,0.25,4.238,0,0,1
779,1,1136,100,37300,26,2.63,0.25,2.596,0,0,1
780,1,1015,0,37300,26,2.501,0.25,2.331,0,0,1
781,1,1354,100,37400,26,3.499,0.25,5.155,0,0,1
782,1,1239,0,37400,26,2.805,0.25,2.995,0,0,1
783,1,1135,50,37450,26,2.355,0.25,2.059,0,0,1
784,1,1103,50,37500,26,3.019,0.25,3.554,0,0,1
785,1,1089,0,37500,26,2.694,0.25,2.736,0,0,1
786,1,1036,100,37600,26,2.812,0.25,3.011,0,0,1
787,1,874,0,37600,26,2.584,0.25,2.497,0,0,1
788,1,1139,0,37600,26,3.054,0.25,3.652,0,0,1
789,1,835,100,37700,26,2.098,0.25,1.64,0,0,1
790,1,934,0,37700,26,2.511,0.25,2.351,0,0,1
791,1,924,50,37750,26,2.443,0.25,2.218,0,0,1
792,1,1072,100,37850,26,3.421,0.25,4.856,0,0,1
793,1,867,50,37900,26,2.367,0.25,2.08,0,0,1
794,1,1116,0,37900,26,3.264,0.25,4.302,0,0,1
795,1,1070,100,38000,26,3.048,0.25,3.636,0,0,1
796,1,1330,50,38050,26,3.462,0.25,5.01,0,0,1
797,1,1118,100,38150,26,2.721,0.25,2.797,0,0,1
798,1,1013,50,38200,26,2.851,0.25,3.108,0,0,1
799,1,1035,100,38300,26,2.341,0.25,2.034,0,0,1
800,1,1053,50,38350,26,3.25,0.25,4.255,0,0,1
801,1,946,0,38350,26,2.468,0.25,2.266,0,0,1
802,1,948,0,38350,26,2.909,0.25,3.255,0,0,1
803,1,1468,50,38400,26,3.016,0.25,3.544,0,0,1
804,1,1139,100,38500,26,2.598,0.25,2.528,0,0,1
805,1,1091,0,38500,26,3.112,0.25,3.824,0,0,1
806,1,847,0,38500,26,3.162,0.25,3.975,0,0,1
807,1,1154,100,38600,26,3.285,0.25,4.373,0,0,1
808,1,989,50,38650,26,3.049,0.25,3.639,0,0,1
809,1,919,0,38650,26,2.133,0.25,1.692,0,0,1
810,1,1058,100,38750,26,3.348,0.25,4.59,0,0,1
811,1,1203,50,38800,26,3.284,0.25,4.369,0,0,1
812,1,997,50,38850,26,2.199,0.25,1.795,0,0,1
813,1,1493,50,38900,26,3.318,0.25,4.487,0,0,1
814,1,937,50,38950,26,2.307,0.25,1.974,0,0,1
815,1,1046,100,39050,26,2.569,0.25,2.468,0,0,1
816,1,1263,0,39050,26,3.227,0.25,4.18,0,0,1
817,1,1215,100,39150,26,3.268,0.25,4.318,0,0,1
818,1,1032,100,39250,26,2.672,0.25,2.686,0,0,1
819,1,1015,0,39250,26,3.381,0.25,4.709,0,0,1
820,1,1104,0,39250,26,3.249,0.25,4.254,0,0,1
821,1,1089,100,39350,26,2.411,0.25,2.159,0,0,1
822,1,1104,0,39350,26,3.243,0.25,4.233,0,0,1
823,1,1205,100,39450,26,2.734,0.25,2.826,0,0,1
824,1,1066,100,39550,26,2.24,0.25,1.862,0,0,1
825,1,1112,100,39650,26,3.33,0.25,4.529,0,0,1
826,1,1131,100,39750,26,3.262,0.25,4.298,0,0,1
827,1,1180,50,39800,26,2.976,0.25,3.434,0,0,1
828,1,1207,50,39850,26,2.285,0.25,1.936,0,0,1
829,1,1147,100,39950,26,2.726,0.25,2.807,0,0,1
830,1,1028,50,40000,26,2.68,0.25,2.705,0,0,1
831,1,994,100,40100,26,2.939,0.25,3.333,0,0,1
832,1,1030,100,40200,26,2.512,0.25,2.352,0,0,1
833,1,1232,50,40250,26,2.438,0.25,2.21,0,0,1
834,1,933,100,40350,26,2.643,0.25,2.624,0,0,1
835,1,1275,50,40400,26,2.39,0.25,2.121,0,0,1
836,1,1056,50,40450,26,3.075,0.25,3.712,0,0,1
837,1,1264,100,40550,26,3.49,0.25,5.118,0,0,1
838,1,1007,0,40550,26,2.093,0.25,1.633,0,0,1
839,1,1278,100,40650,26,3.256,0.25,4.276,0,0,1
840,1,803,100,40750,26,2.245,0.25,1.87,0,0,1
841,1,982,50,40800,26,2.096,0.25,1.638,0,0,1
842,1,834,100,40900,26,2.253,0.25,1.883,0,0,1
843,1,1295,100,41000,26,2.957,0.25,3.383,0,0,1
844,1,944,100,41100,26,2.514,0.25,2.356,0,0,1
845,1,1079,50,41150,26,2.875,0.25,3.168,0,0,1
846,1,1305,0,41150,26,3.068,0.25,3.693,0,0,1
847,1,1048,50,41200,26,3.103,0.25,3.795,0,0,1
848,1,800,50,41250,26,2.17,0.25,1.751,0,0,1
