trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
89,1,1507.6000000089407,100,4850,19,4.749,0.15,7.767,0,0,1
90,1,1250.7000000029802,100,4950,19,3.696,0.15,3.588,0,0,1
91,1,870.1000000089407,100,5050,32,2.024,0.25,1.534,0,0,1
92,1,828.0999999940395,50,5100,32,2.418,0.25,2.172,0,0,1
93,1,834.7000000029802,100,5200,32,2.135,0.25,1.696,0,0,1
94,1,921.5,50,5250,32,2.288,0.25,1.942,0,0,1
95,1,1415.7000000029802,100,5350,19,4.861,0.15,8.418,0,0,1
96,1,2070.7000000029802,0,5350,6,5.825,0.05,5.569,0,0,1
97,1,951.5,0,5350,32,2.133,0.25,1.693,0,0,1
98,1,1533.7999999970198,100,5450,6,5.135,0.05,3.413,0,0,1
99,1,1372.7000000029802,100,5550,19,4.489,0.15,6.438,0,0,1
100,1,1878.5,100,5650,6,5.57,0.05,4.649,0,0,1
101,1,1012.7000000029802,0,5650,19,4.086,0.15,4.794,0,0,1
102,1,1257.2999999970198,100,5750,19,4.409,0.15,6.075,0,0,1
103,1,1567.7000000029802,50,5800,19,4.442,0.15,6.223,0,0,1
104,1,1745.1000000089407,100,5900,6,5.808,0.05,5.502,0,0,1
105,1,1089.8999999910593,0,5900,32,2.48,0.25,2.29,0,0,1
106,1,1501,50,5950,19,4.445,0.15,6.236,0,0,1
107,1,1496.3999999910593,0,5950,6,5.406,0.05,4.139,0,0,1
108,1,1266.4000000059605,100,6050,19,3.757,0.15,3.755,0,0,1
109,1,858.1000000089407,0,6050,32,2.044,0.25,1.562,0,0,1
110,1,1751.5999999940395,50,6100,6,5.466,0.05,4.321,0,0,1
111,1,1637.7000000029802,50,6150,19,4.278,0.15,5.519,0,0,1
112,1,1247.2999999970198,100,6250,19,4.131,0.15,4.957,0,0,1
113,1,1592.5999999940395,0,6250,6,5.428,0.05,4.205,0,0,1
114,1,980.7000000029802,50,6300,32,2.211,0.25,1.815,0,0,1
115,1,1587.7000000029802,100,6400,19,4.707,0.15,7.538,0,0,1
116,1,973.5,0,6400,32,2.791,0.25,2.961,0,0,1
117,1,940.7999999970198,100,6500,32,2.81,0.25,3.007,0,0,1
118,1,2215.7999999970198,50,6550,6,5.815,0.05,5.531,0,0,1
119,1,2000.7000000029802,0,6550,6,6.267,0.05,7.603,0,0,1
120,1,2001.300000011921,0,6550,6,6.281,0.05,7.676,0,0,1
121,1,1412.9000000059605,100,6650,6,5.627,0.05,4.841,0,0,1
122,1,1025,50,6700,32,3.054,0.25,3.653,0,0,1
123,1,1061,50,6750,19,3.804,0.15,3.89,0,0,1
124,1,869.5,100,6850,32,2.897,0.25,3.225,0,0,1
125,1,1130.7000000029802,0,6850,32,2.5,0.25,2.328,0,0,1
126,1,980.8000000119209,50,6900,32,3.463,0.25,5.013,0,0,1
127,1,834.6000000089407,50,6950,32,2.174,0.25,1.756,0,0,1
128,1,1629.7000000029802,100,7050,19,4.908,0.15,8.704,0,0,1
129,1,1678.2999999970198,50,7100,19,4.905,0.15,8.688,0,0,1
130,1,1473.8999999910593,0,7100,6,5.53,0.05,4.52,0,0,1
131,1,1932.9000000059605,0,7100,6,6.437,0.05,8.565,0,0,1
132,1,1520.0999999940395,100,7200,6,5.558,0.05,4.61,0,0,1
133,1,860.7999999970198,50,7250,32,2.227,0.25,1.841,0,0,1
134,1,1582.2000000029802,50,7300,6,5.117,0.05,3.371,0,0,1
135,1,1896.5999999940395,0,7300,6,6.184,0.05,7.173,0,0,1
136,1,1061.7000000029802,50,7350,32,2.803,0.25,2.99,0,0,1
137,1,1236.4000000059605,50,7400,19,4.234,0.15,5.344,0,0,1
138,1,1520.7999999970198,50,7450,6,5.682,0.05,5.032,0,0,1
139,1,978.5,50,7500,19,3.591,0.15,3.314,0,0,1
140,1,1048.2999999970198,50,7550,32,3.484,0.25,5.095,0,0,1
141,1,1088.4000000059605,50,7600,19,3.885,0.15,4.131,0,0,1
142,1,1323.7999999970198,100,7700,19,4.76,0.15,7.83,0,0,1
143,1,1346.2000000029802,0,7700,19,3.961,0.15,4.372,0,0,1
144,1,1747.7999999970198,100,7800,6,5.726,0.05,5.192,0,0,1
145,1,1611.699999988079,100,7900,6,5.945,0.05,6.06,0,0,1
146,0,1468.9000000059605,0,7900,6,5.116,0.05,3.368,0,0,1
147,1,1429,100,8000,19,3.633,0.15,3.421,0,0,1
148,1,1281.8999999910593,50,8050,19,3.85,0.15,4.026,0,0,1
149,1,1382.199999988079,50,8100,19,4.246,0.15,5.393,0,0,1
150,1,1272.5999999940395,100,8200,19,4.449,0.15,6.254,0,0,1
151,1,1736.5999999940395,50,8250,19,4.944,0.15,8.937,0,0,1
152,1,726.7000000029802,50,8300,32,2.518,0.25,2.363,0,0,1
153,1,928.2000000029802,0,8300,32,3.006,0.25,3.517,0,0,1
154,1,1485.2999999970198,100,8400,19,4.904,0.15,8.684,0,0,1
155,1,2118.2999999970198,100,8500,6,5.997,0.05,6.287,0,0,1
156,1,1538.2000000029802,50,8550,19,4.827,0.15,8.218,0,0,1
157,1,1797.5,50,8600,6,5.062,0.05,3.242,0,0,1
158,1,1331.7999999970198,50,8650,19,4.867,0.15,8.453,0,0,1
159,1,1094.0999999940395,0,8650,32,3.127,0.25,3.869,0,0,1
160,1,1640.7000000029802,0,8650,6,5.546,0.05,4.572,0,0,1
161,1,1520.2999999970198,100,8750,6,5.142,0.05,3.432,0,0,1
162,1,1245.5,100,8850,32,2.056,0.25,1.579,0,0,1
163,1,1964.2999999970198,50,8900,6,5.798,0.05,5.465,0,0,1
164,1,1792.9000000059605,50,8950,6,6.211,0.05,7.31,0,0,1
165,1,1457.199999988079,0,8950,19,4.652,0.15,7.243,0,0,1
166,1,901.2000000029802,50,9000,32,2.417,0.25,2.171,0,0,1
167,1,1810.1000000089407,0,9000,6,5.185,0.05,3.538,0,0,1
168,1,987.8999999910593,100,9100,32,2.734,0.25,2.825,0,0,1
169,1,889,50,9150,32,2.467,0.25,2.264,0,0,1
170,1,1912.2999999970198,50,9200,6,6.063,0.05,6.585,0,0,1
171,1,996.5999999940395,100,9300,32,2.1,0.25,1.644,0,0,1
172,1,983.3999999910593,0,9300,32,2.244,0.25,1.868,0,0,1
173,1,1206.8999999910593,0,9300,32,2.304,0.25,1.968,0,0,1
174,1,1946.0999999940395,50,9350,6,5.529,0.05,4.516,0,0,1
175,1,1925.7000000029802,0,9350,6,5.868,0.05,5.742,0,0,1
176,1,1115.7999999970198,100,9450,19,4.065,0.15,4.722,0,0,1
177,1,2375.2999999970198,0,9450,6,5.269,0.05,3.757,0,0,1
178,1,1452.7000000029802,100,9550,19,4.73,0.15,7.663,0,0,1
179,1,1806.7999999970198,0,9550,6,6.104,0.05,6.777,0,0,1
180,1,836.9000000059605,50,9600,32,2.301,0.25,1.965,0,0,1
181,1,1111.7000000029802,0,9600,19,4.23,0.15,5.329,0,0,1
182,1,879.5,100,9700,32,2.328,0.25,2.01,0,0,1
183,1,1750.7999999970198,0,9700,6,5.409,0.05,4.147,0,0,1
184,1,1536.2000000029802,100,9800,6,5.991,0.05,6.262,0,0,1
185,1,1395.8999999910593,50,9850,19,4.673,0.15,7.353,0,0,1
186,1,1106.0999999940395,100,9950,19,3.816,0.15,3.925,0,0,1
187,1,1747.5999999940395,100,10050,6,5.623,0.05,4.829,0,0,1
188,1,1194.9000000059605,50,10100,19,4.446,0.15,6.238,0,0,1
189,1,1024.7000000029802,100,10200,19,4.4,0.15,6.036,0,0,1
190,1,1839.300000011921,100,10300,6,6.31,0.05,7.833,0,0,1
191,1,1067.7999999970198,0,10300,32,3.199,0.25,4.091,0,0,1
192,1,1129.6000000089407,0,10300,19,4.321,0.15,5.694,0,0,1
193,1,1300.2000000029802,50,10350,19,4.707,0.15,7.537,0,0,1
194,1,1852.4000000059605,0,10350,6,5.986,0.05,6.238,0,0,1
195,1,1035.2999999970198,50,10400,32,2.892,0.25,3.21,0,0,1
196,1,2115,100,10500,6,6.109,0.05,6.801,0,0,1
197,1,1748.2000000029802,50,10550,6,6.152,0.05,7.011,0,0,1
198,1,1342.5999999940395,0,10550,6,5.619,0.05,4.814,0,0,1
199,1,1354.1000000089407,0,10550,19,4.025,0.15,4.585,0,0,1
200,1,1073.2000000029802,0,10550,32,2.431,0.25,2.196,0,0,1
201,1,1220.1000000089407,50,10600,32,2.025,0.25,1.535,0,0,1
202,1,1761.2999999970198,0,10600,6,5.106,0.05,3.345,0,0,1
203,1,1145.2000000029802,0,10600,19,3.776,0.15,3.808,0,0,1
204,1,933.2000000029802,50,10650,32,3.088,0.25,3.751,0,0,1
205,1,1618.5999999940395,50,10700,19,4.814,0.15,8.139,0,0,1
206,1,1092.7000000029802,50,10750,19,4.601,0.15,6.979,0,0,1
207,1,1315.5,50,10800,19,4.449,0.15,6.252,0,0,1
208,1,1045.6000000089407,0,10800,32,2.394,0.25,2.128,0,0,1
209,1,1618.5999999940395,50,10850,19,4.82,0.15,8.172,0,0,1
210,1,1897.2000000029802,100,10950,6,5.05,0.05,3.213,0,0,1
211,1,1307.2000000029802,100,11050,19,4.574,0.15,6.848,0,0,1
212,1,1851,50,11100,6,5.477,0.05,4.355,0,0,1
213,1,1090.2999999970198,100,11200,32,2.836,0.25,3.071,0,0,1
214,1,2046.699999988079,100,11300,6,6.131,0.05,6.909,0,0,1
215,1,1822,0,11300,6,5.965,0.05,6.147,0,0,1
216,1,900.5,0,11300,32,2.249,0.25,1.877,0,0,1
217,1,1235.0999999940395,100,11400,32,3.36,0.25,4.635,0,0,1
218,1,1150.199999988079,50,11450,19,4.494,0.15,6.459,0,0,1
219,1,2627.7999999970198,100,11550,6,6.006,0.05,6.324,0,0,1
220,1,2498.2999999970198,50,11600,6,6.487,0.05,8.87,0,0,1
221,1,1064.8999999910593,100,11700,19,3.726,0.15,3.669,0,0,1
222,1,1508.5999999940395,0,11700,6,5.048,0.05,3.208,0,0,1
223,1,1309.5,50,11750,19,4.123,0.15,4.927,0,0,1
224,1,1991.199999988079,0,11750,6,6.182,0.05,7.158,0,0,1
225,1,1304.4000000059605,100,11850,19,3.834,0.15,3.98,0,0,1
226,1,1540,100,11950,19,4.792,0.15,8.014,0,0,1
227,1,1911,100,12050,6,5.016,0.05,3.136,0,0,1
228,1,984.2000000029802,100,12150,32,2.974,0.25,3.43,0,0,1
229,1,1184.0999999940395,0,12150,19,4.278,0.15,5.519,0,0,1
230,1,963.8999999910593,50,12200,32,2.854,0.25,3.116,0,0,1
231,1,1059.4000000059605,100,12300,19,4.04,0.15,4.633,0,0,1
232,1,1995.5,0,12300,6,6.296,0.05,7.757,0,0,1
233,1,1157.6000000089407,100,12400,19,4.231,0.15,5.335,0,0,1
234,1,1307.9000000059605,0,12400,19,4.392,0.15,5.996,0,0,1
235,1,1162.5,50,12450,32,3.386,0.25,4.727,0,0,1
236,1,1851.9000000059605,0,12450,6,5.702,0.05,5.104,0,0,1
237,1,1987.800000011921,50,12500,6,5.862,0.05,5.714,0,0,1
238,1,1022.6999999880791,100,12600,32,2.276,0.25,1.922,0,0,1
239,1,1432.2000000029802,50,12650,6,6.083,0.05,6.679,0,0,1
