trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
874,1,981.9000000953674,100,38700,28,2.302,0.25,1.966,0,0,1
875,1,2031.6000003814697,50,38750,17,4.811,0.15,8.123,0,0,1
876,1,1048.2000002861023,100,38850,28,2.349,0.25,2.048,0,0,1
877,1,1326.7000002861023,100,38950,17,4.108,0.15,4.873,0,0,1
878,1,1107.0999999046326,50,39000,17,3.796,0.15,3.868,0,0,1
879,1,2596.699999809265,0,39000,17,4.624,0.15,7.098,0,0,1
880,1,1168.3000001907349,100,39100,17,3.75,0.15,3.737,0,0,1
881,1,850.5,0,39100,28,3.057,0.25,3.662,0,0,1
882,1,787.2000002861023,0,39100,28,3.372,0.25,4.675,0,0,1
883,1,879.0999999046326,50,39150,28,2.203,0.25,1.802,0,0,1
884,1,1312.5,50,39200,28,2.47,0.25,2.27,0,0,1
885,1,858.2000002861023,50,39250,28,2.339,0.25,2.029,0,0,1
886,1,1022,100,39350,28,2.615,0.25,2.564,0,0,1
887,1,935.4000000953674,50,39400,28,2.218,0.25,1.826,0,0,1
888,1,854.5999999046326,100,39500,28,2.881,0.25,3.182,0,0,1
889,1,1189.3000001907349,100,39600,28,3.014,0.25,3.539,0,0,1
890,1,1202,100,39700,28,2.158,0.25,1.732,0,0,1
891,1,1050.1000003814697,100,39800,28,2.382,0.25,2.107,0,0,1
892,1,932,50,39850,28,2.07,0.25,1.599,0,0,1
893,1,1135.2000002861023,50,39900,28,2.979,0.25,3.442,0,0,1
894,1,1143.4000000953674,50,39950,28,3.444,0.25,4.941,0,0,1
895,1,1242.3000001907349,50,40000,28,2.723,0.25,2.801,0,0,1
896,1,1206.2999997138977,50,40050,28,3.419,0.25,4.848,0,0,1
897,1,939.9000000953674,0,40050,28,2.731,0.25,2.82,0,0,1
898,1,1125.9000000953674,50,40100,28,3.036,0.25,3.6,0,0,1
899,0,645.8000001907349,0,40100,6,6.193,0.05,7.217,0,1,1
899,0,1090.6999998092651,0,40100,6,6.193,0.05,7.217,0,0,1
